count,country_1,lin,sum,percentage,month
1,United Kingdom,B.1.577,2975,0.03361344537815126,2020-01
2,United Kingdom,B.1.610,2975,0.06722689075630252,2020-01
1,United Kingdom,B.1.612,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.468,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.177.33,2975,0.03361344537815126,2020-01
2,United Kingdom,A,2975,0.06722689075630252,2020-01
48,United Kingdom,B.1.177.30,2975,1.6134453781512605,2020-01
1,United Kingdom,B.1.1.208,2975,0.03361344537815126,2020-01
10,United Kingdom,B.1.1.220,2975,0.33613445378151263,2020-01
13,United Kingdom,B.1.1.234,2975,0.4369747899159664,2020-01
3,United Kingdom,B.1.1.240,2975,0.10084033613445378,2020-01
1,United Kingdom,B.1.1.241,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.249,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.25,2975,0.03361344537815126,2020-01
8,United Kingdom,B.1.1.255,2975,0.2689075630252101,2020-01
1,United Kingdom,B.1.1.257,2975,0.03361344537815126,2020-01
18,United Kingdom,B.1.1.262,2975,0.6050420168067226,2020-01
2,United Kingdom,B.1.1.277,2975,0.06722689075630252,2020-01
6,United Kingdom,B.1.1.279,2975,0.20168067226890757,2020-01
1,United Kingdom,B.1.1.28,2975,0.03361344537815126,2020-01
58,United Kingdom,B.1.1.29,2975,1.9495798319327733,2020-01
7,United Kingdom,B.1.1.294,2975,0.2352941176470588,2020-01
2,United Kingdom,B.1.1.296,2975,0.06722689075630252,2020-01
2,United Kingdom,B.1.1.3,2975,0.06722689075630252,2020-01
1,United Kingdom,B.1.1.204,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.198,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.196,2975,0.03361344537815126,2020-01
60,United Kingdom,B.1.1.194,2975,2.0168067226890756,2020-01
1,United Kingdom,A.2.2,2975,0.03361344537815126,2020-01
1,United Kingdom,A.21,2975,0.03361344537815126,2020-01
3,United Kingdom,A.25,2975,0.10084033613445378,2020-01
31,United Kingdom,AD.2,2975,1.0420168067226891,2020-01
2,United Kingdom,AP.1,2975,0.06722689075630252,2020-01
12,United Kingdom,AS.1,2975,0.40336134453781514,2020-01
23,United Kingdom,B,2975,0.773109243697479,2020-01
91,United Kingdom,B.1,2975,3.058823529411765,2020-01
1,United Kingdom,B.1.177.31,2975,0.03361344537815126,2020-01
218,United Kingdom,B.1.1,2975,7.3277310924369745,2020-01
19,United Kingdom,B.1.1.10,2975,0.6386554621848739,2020-01
1,United Kingdom,B.1.1.117,2975,0.03361344537815126,2020-01
2,United Kingdom,B.1.1.119,2975,0.06722689075630252,2020-01
11,United Kingdom,B.1.1.15,2975,0.3697478991596639,2020-01
5,United Kingdom,B.1.1.164,2975,0.16806722689075632,2020-01
2,United Kingdom,B.1.1.166,2975,0.06722689075630252,2020-01
6,United Kingdom,B.1.1.170,2975,0.20168067226890757,2020-01
1,United Kingdom,B.1.1.186,2975,0.03361344537815126,2020-01
13,United Kingdom,B.1.1.1,2975,0.4369747899159664,2020-01
1,United Kingdom,B.1.1.303,2975,0.03361344537815126,2020-01
2,United Kingdom,B.1.1.301,2975,0.06722689075630252,2020-01
1,United Kingdom,B.1.1.310,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.12,2975,0.03361344537815126,2020-01
3,United Kingdom,B.1.13,2975,0.10084033613445378,2020-01
36,United Kingdom,B.1.160,2975,1.2100840336134453,2020-01
8,United Kingdom,B.1.160.23,2975,0.2689075630252101,2020-01
18,United Kingdom,B.1.160.33,2975,0.6050420168067226,2020-01
57,United Kingdom,B.1.160.7,2975,1.915966386554622,2020-01
564,United Kingdom,B.1.177,2975,18.95798319327731,2020-01
1,United Kingdom,B.1.177.11,2975,0.03361344537815126,2020-01
34,United Kingdom,B.1.177.15,2975,1.1428571428571428,2020-01
14,United Kingdom,B.1.177.16,2975,0.4705882352941176,2020-01
9,United Kingdom,B.1.177.17,2975,0.3025210084033613,2020-01
17,United Kingdom,B.1.177.18,2975,0.5714285714285714,2020-01
95,United Kingdom,B.1.177.19,2975,3.1932773109243695,2020-01
1,United Kingdom,B.1.177.2,2975,0.03361344537815126,2020-01
4,United Kingdom,B.1.177.20,2975,0.13445378151260504,2020-01
2,United Kingdom,B.1.177.24,2975,0.06722689075630252,2020-01
1,United Kingdom,B.1.177.25,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.115,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.307,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.105,2975,0.03361344537815126,2020-01
2,United Kingdom,B.1.1.8,2975,0.06722689075630252,2020-01
29,United Kingdom,B.1.1.311,2975,0.9747899159663866,2020-01
1,United Kingdom,B.1.1.315,2975,0.03361344537815126,2020-01
20,United Kingdom,B.1.1.369,2975,0.6722689075630253,2020-01
32,United Kingdom,B.1.1.37,2975,1.0756302521008403,2020-01
1,United Kingdom,B.1.1.371,2975,0.03361344537815126,2020-01
5,United Kingdom,B.1.1.372,2975,0.16806722689075632,2020-01
1,United Kingdom,B.1.1.377,2975,0.03361344537815126,2020-01
3,United Kingdom,B.1.104,2975,0.10084033613445378,2020-01
10,United Kingdom,B.1.1.39,2975,0.33613445378151263,2020-01
1,United Kingdom,B.1.1.38,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.409,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.421,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.434,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.487,2975,0.03361344537815126,2020-01
2,United Kingdom,B.1.1.58,2975,0.06722689075630252,2020-01
572,United Kingdom,B.1.1.7,2975,19.22689075630252,2020-01
1,United Kingdom,B.1.1.70,2975,0.03361344537815126,2020-01
1,United Kingdom,B.1.1.71,2975,0.03361344537815126,2020-01
18,United Kingdom,B.1.1.408,2975,0.6050420168067226,2020-01
2,Vietnam,B.1.36.10,6,33.33333333333333,2020-01
4,Vietnam,A,6,66.66666666666666,2020-01
2,Zimbabwe,B.1.1,2,100.0,2020-01
4,Australia,A,22,18.181818181818183,2020-02
5,Australia,B,22,22.727272727272727,2020-02
1,Australia,B.1,22,4.545454545454546,2020-02
2,Australia,B.1.36.10,22,9.090909090909092,2020-02
3,Australia,B.28,22,13.636363636363635,2020-02
3,Australia,B.4,22,13.636363636363635,2020-02
2,Australia,B.4.6,22,9.090909090909092,2020-02
1,Australia,B.5,22,4.545454545454546,2020-02
1,Australia,B.53,22,4.545454545454546,2020-02
1,Austria,B.1.1.29,8,12.5,2020-02
5,Austria,B.1.1.331,8,62.5,2020-02
2,Austria,B.3,8,25.0,2020-02
1,Bangladesh,B.1.177,1,100.0,2020-02
1,Belgium,B.1.221,4,25.0,2020-02
1,Belgium,B.1.160,4,25.0,2020-02
1,Belgium,A,4,25.0,2020-02
1,Belgium,B.1,4,25.0,2020-02
1,Brazil,B,8,12.5,2020-02
3,Brazil,B.1,8,37.5,2020-02
3,Brazil,B.1.1,8,37.5,2020-02
1,Brazil,B.40,8,12.5,2020-02
11,Canada,B.4,16,68.75,2020-02
1,Canada,A,16,6.25,2020-02
4,Canada,B.1,16,25.0,2020-02
1,Canary Islands,B.1,2,50.0,2020-02
1,Canary Islands,B.1.1,2,50.0,2020-02
1,Chile,N.6,1,100.0,2020-02
6,China,B.28,463,1.2958963282937366,2020-02
69,China,B.1.36.10,463,14.902807775377969,2020-02
41,China,None,463,8.855291576673865,2020-02
8,China,B.4,463,1.7278617710583155,2020-02
8,China,B.1,463,1.7278617710583155,2020-02
1,China,A.16,463,0.21598272138228944,2020-02
1,China,A.5,463,0.21598272138228944,2020-02
1,China,A.2,463,0.21598272138228944,2020-02
119,China,A,463,25.70194384449244,2020-02
209,China,B,463,45.14038876889849,2020-02
1,Czech Republic,B.1,1,100.0,2020-02
1,Denmark,B.1.1,2,50.0,2020-02
1,Denmark,B.1.36.36,2,50.0,2020-02
1,Dominican Republic,None,1,100.0,2020-02
1,Finland,B.1,1,100.0,2020-02
2,France,None,49,4.081632653061225,2020-02
1,France,B.28,49,2.0408163265306123,2020-02
3,France,B.1.605,49,6.122448979591836,2020-02
3,France,B.1.516,49,6.122448979591836,2020-02
3,France,B.1.36.36,49,6.122448979591836,2020-02
3,France,B.1.1,49,6.122448979591836,2020-02
27,France,B.1,49,55.10204081632652,2020-02
3,France,B,49,6.122448979591836,2020-02
2,France,A.2,49,4.081632653061225,2020-02
2,France,B.1.36.10,49,4.081632653061225,2020-02
2,Georgia,B,4,50.0,2020-02
2,Georgia,B.4,4,50.0,2020-02
14,Germany,B.3,41,34.146341463414636,2020-02
2,Germany,None,41,4.878048780487805,2020-02
1,Germany,B.4,41,2.4390243902439024,2020-02
2,Germany,B.1.36.10,41,4.878048780487805,2020-02
15,Germany,B.1,41,36.58536585365854,2020-02
5,Germany,B.1.1,41,12.195121951219512,2020-02
1,Germany,B.1.2,41,2.4390243902439024,2020-02
1,Germany,B,41,2.4390243902439024,2020-02
1,Greece,B.1,1,100.0,2020-02
30,Hong Kong,B,153,19.607843137254903,2020-02
11,Hong Kong,B.1.36.10,153,7.18954248366013,2020-02
2,Hong Kong,B.28,153,1.3071895424836601,2020-02
64,Hong Kong,B.43,153,41.830065359477125,2020-02
46,Hong Kong,None,153,30.065359477124183,2020-02
1,Iceland,B,1,100.0,2020-02
2,India,B.1,4,50.0,2020-02
2,India,None,4,50.0,2020-02
3,Iran,B.4,25,12.0,2020-02
22,Iran,None,25,88.0,2020-02
1,Israel,B,2,50.0,2020-02
1,Israel,B.1.1,2,50.0,2020-02
1,Italy,B.28,193,0.5181347150259068,2020-02
5,Italy,B.1.91,193,2.5906735751295336,2020-02
3,Italy,B.1.36.36,193,1.5544041450777202,2020-02
1,Italy,B.1.222,193,0.5181347150259068,2020-02
15,Italy,None,193,7.772020725388601,2020-02
1,Italy,B.1.1.29,193,0.5181347150259068,2020-02
18,Italy,B.1.1,193,9.32642487046632,2020-02
74,Italy,B.1,193,38.34196891191709,2020-02
74,Italy,B,193,38.34196891191709,2020-02
1,Italy,B.1.1.61,193,0.5181347150259068,2020-02
4,Japan,R.1,162,2.4691358024691357,2020-02
23,Japan,B.5,162,14.19753086419753,2020-02
1,Japan,B.43,162,0.6172839506172839,2020-02
28,Japan,B.28,162,17.28395061728395,2020-02
28,Japan,B.12,162,17.28395061728395,2020-02
1,Japan,None,162,0.6172839506172839,2020-02
1,Japan,B.1.1.214,162,0.6172839506172839,2020-02
1,Japan,B.1,162,0.6172839506172839,2020-02
59,Japan,B,162,36.41975308641975,2020-02
9,Japan,A.16,162,5.555555555555555,2020-02
6,Japan,A,162,3.7037037037037033,2020-02
1,Japan,B.1.36.10,162,0.6172839506172839,2020-02
1,Lebanon,B.1,2,50.0,2020-02
1,Lebanon,B.4,2,50.0,2020-02
1,Lithuania,B.1,1,100.0,2020-02
2,Luxembourg,B.1,2,100.0,2020-02
1,Malaysia,A,9,11.11111111111111,2020-02
6,Malaysia,B,9,66.66666666666666,2020-02
1,Malaysia,B.1.36.10,9,11.11111111111111,2020-02
1,Malaysia,B.12,9,11.11111111111111,2020-02
3,Mexico,B.1.1,3,100.0,2020-02
1,Morocco,B.1,1,100.0,2020-02
1,Netherlands,B.55,21,4.761904761904762,2020-02
5,Netherlands,B.11,21,23.809523809523807,2020-02
1,Netherlands,B.1.36.36,21,4.761904761904762,2020-02
2,Netherlands,B.1.221,21,9.523809523809524,2020-02
1,Netherlands,B.1.1.29,21,4.761904761904762,2020-02
2,Netherlands,B.1.177,21,9.523809523809524,2020-02
1,Netherlands,B.1.1.142,21,4.761904761904762,2020-02
8,Netherlands,B.1.1,21,38.095238095238095,2020-02
1,New Zealand,B.4,1,100.0,2020-02
1,Nigeria,B.1.1.29,2,50.0,2020-02
1,Nigeria,B.40,2,50.0,2020-02
5,Norway,B,10,50.0,2020-02
1,Norway,B.1,10,10.0,2020-02
2,Norway,B.1.1,10,20.0,2020-02
1,Norway,B.1.36.10,10,10.0,2020-02
1,Norway,B.4,10,10.0,2020-02
2,Oman,B.4,2,100.0,2020-02
4,Pakistan,None,4,100.0,2020-02
1,Panama,A.1,8,12.5,2020-02
4,Panama,A.2,8,50.0,2020-02
2,Panama,A.2.4,8,25.0,2020-02
1,Panama,B,8,12.5,2020-02
1,Philippines,None,1,100.0,2020-02
1,Qatar,B.1,3,33.33333333333333,2020-02
2,Qatar,B.1.351,3,66.66666666666666,2020-02
1,Saint Barthelemy,B.1.516,1,100.0,2020-02
11,Saudi Arabia,B.1,16,68.75,2020-02
2,Saudi Arabia,B.1.36,16,12.5,2020-02
1,Saudi Arabia,B.1.456,16,6.25,2020-02
2,Saudi Arabia,B.1.468,16,12.5,2020-02
1,Senegal,B.1.356,1,100.0,2020-02
1,Serbia,None,1,100.0,2020-02
3,Singapore,A,42,7.142857142857142,2020-02
33,Singapore,B,42,78.57142857142857,2020-02
5,Singapore,B.1.36.10,42,11.904761904761903,2020-02
1,Singapore,B.6,42,2.380952380952381,2020-02
24,South Korea,A,133,18.045112781954884,2020-02
17,South Korea,B,133,12.781954887218044,2020-02
1,South Korea,B.1,133,0.7518796992481203,2020-02
91,South Korea,B.41,133,68.42105263157895,2020-02
1,Spain,B.40,29,3.4482758620689653,2020-02
1,Spain,B.29,29,3.4482758620689653,2020-02
1,Spain,B.1.234,29,3.4482758620689653,2020-02
1,Spain,B.1.177,29,3.4482758620689653,2020-02
1,Spain,B.1.1.7,29,3.4482758620689653,2020-02
2,Spain,B.1.1,29,6.896551724137931,2020-02
1,Spain,B.1.1.29,29,3.4482758620689653,2020-02
1,Spain,B.1,29,3.4482758620689653,2020-02
7,Spain,B,29,24.137931034482758,2020-02
12,Spain,A.2,29,41.37931034482759,2020-02
1,Spain,B.1.1.44,29,3.4482758620689653,2020-02
1,Sri Lanka,A,1,100.0,2020-02
1,Sweden,B,7,14.285714285714285,2020-02
5,Sweden,B.4,7,71.42857142857143,2020-02
1,Sweden,None,7,14.285714285714285,2020-02
2,Switzerland,B.1.1.317,29,6.896551724137931,2020-02
1,Switzerland,B.1.1.29,29,3.4482758620689653,2020-02
21,Switzerland,B.1.1,29,72.41379310344827,2020-02
4,Switzerland,B.1,29,13.793103448275861,2020-02
1,Switzerland,B,29,3.4482758620689653,2020-02
6,Taiwan,B,11,54.54545454545454,2020-02
5,Taiwan,B.4,11,45.45454545454545,2020-02
2,Thailand,A,10,20.0,2020-02
4,Thailand,A.6,10,40.0,2020-02
3,Thailand,B,10,30.0,2020-02
1,Thailand,B.1,10,10.0,2020-02
2,USA,B.5,118,1.694915254237288,2020-02
2,USA,B.41,118,1.694915254237288,2020-02
3,USA,B.4,118,2.5423728813559325,2020-02
3,USA,B.28,118,2.5423728813559325,2020-02
5,USA,B.1.36.10,118,4.23728813559322,2020-02
1,USA,B.1.356,118,0.847457627118644,2020-02
1,USA,B.1.311,118,0.847457627118644,2020-02
1,USA,B.1.234,118,0.847457627118644,2020-02
1,USA,None,118,0.847457627118644,2020-02
1,USA,B.1.111,118,0.847457627118644,2020-02
2,USA,B.1.1.61,118,1.694915254237288,2020-02
1,USA,B.1.1.29,118,0.847457627118644,2020-02
1,USA,B.1.1,118,0.847457627118644,2020-02
1,USA,B.1,118,0.847457627118644,2020-02
31,USA,B,118,26.27118644067797,2020-02
57,USA,A.1,118,48.30508474576271,2020-02
3,USA,A,118,2.5423728813559325,2020-02
2,USA,B.1.2,118,1.694915254237288,2020-02
17,United Arab Emirates,B.53,25,68.0,2020-02
1,United Arab Emirates,B.4.6,25,4.0,2020-02
1,United Arab Emirates,B.4.2,25,4.0,2020-02
3,United Arab Emirates,B.4,25,12.0,2020-02
2,United Arab Emirates,B.1.36.10,25,8.0,2020-02
1,United Arab Emirates,B,25,4.0,2020-02
27,United Kingdom,B.40,174,15.517241379310345,2020-02
14,United Kingdom,B.4,174,8.045977011494253,2020-02
3,United Kingdom,B.55,174,1.7241379310344827,2020-02
1,United Kingdom,B.39,174,0.5747126436781609,2020-02
1,United Kingdom,B.3,174,0.5747126436781609,2020-02
2,United Kingdom,B.29,174,1.1494252873563218,2020-02
11,United Kingdom,B.28,174,6.321839080459771,2020-02
1,United Kingdom,B.23,174,0.5747126436781609,2020-02
1,United Kingdom,B.1.91,174,0.5747126436781609,2020-02
5,United Kingdom,B.1.1,174,2.8735632183908044,2020-02
19,United Kingdom,B.1.36.36,174,10.919540229885058,2020-02
1,United Kingdom,B.1.1.409,174,0.5747126436781609,2020-02
1,United Kingdom,B.1.1.323,174,0.5747126436781609,2020-02
16,United Kingdom,B.1.1.29,174,9.195402298850574,2020-02
5,United Kingdom,B.1.1.142,174,2.8735632183908044,2020-02
33,United Kingdom,B.1,174,18.96551724137931,2020-02
23,United Kingdom,B,174,13.218390804597702,2020-02
6,United Kingdom,B.61,174,3.4482758620689653,2020-02
2,United Kingdom,B.1.76,174,1.1494252873563218,2020-02
2,United Kingdom,None,174,1.1494252873563218,2020-02
1,Vietnam,A,2,50.0,2020-02
1,Vietnam,None,2,50.0,2020-02
3,Algeria,B.1,3,100.0,2020-03
1,Andorra,B.1,1,100.0,2020-03
2,Argentina,None,57,3.508771929824561,2020-03
1,Argentina,B.1.8,57,1.7543859649122806,2020-03
1,Argentina,B.1.605,57,1.7543859649122806,2020-03
2,Argentina,B.1.36.36,57,3.508771929824561,2020-03
1,Argentina,B.1.220,57,1.7543859649122806,2020-03
1,Argentina,B.1.212,57,1.7543859649122806,2020-03
1,Argentina,B.1.111,57,1.7543859649122806,2020-03
3,Argentina,B.1.110,57,5.263157894736842,2020-03
2,Argentina,B.1.516,57,3.508771929824561,2020-03
4,Argentina,B.1.1.33,57,7.017543859649122,2020-03
3,Argentina,B.1.1.29,57,5.263157894736842,2020-03
1,Argentina,B.1.1.28,57,1.7543859649122806,2020-03
4,Argentina,B.1.1.1,57,7.017543859649122,2020-03
5,Argentina,B.1.1,57,8.771929824561402,2020-03
1,Argentina,B.1.1.409,57,1.7543859649122806,2020-03
23,Argentina,B.1,57,40.35087719298245,2020-03
1,Argentina,B,57,1.7543859649122806,2020-03
1,Argentina,A.1,57,1.7543859649122806,2020-03
2,Aruba,B.40,6,33.33333333333333,2020-03
4,Aruba,B.1,6,66.66666666666666,2020-03
1,Australia,B.1.434,2285,0.0437636761487965,2020-03
1,Australia,B.1.83,2285,0.0437636761487965,2020-03
3,Australia,B.1.8,2285,0.13129102844638948,2020-03
1,Australia,B.1.6,2285,0.0437636761487965,2020-03
1,Australia,B.1.596,2285,0.0437636761487965,2020-03
3,Australia,B.1.590,2285,0.13129102844638948,2020-03
1,Australia,B.1.576,2285,0.0437636761487965,2020-03
1,Australia,B.1.544,2285,0.0437636761487965,2020-03
104,Australia,B.1.516,2285,4.5514223194748356,2020-03
1,Australia,B.1.465,2285,0.0437636761487965,2020-03
4,Australia,B.1.415,2285,0.175054704595186,2020-03
6,Australia,B.1.320,2285,0.26258205689277897,2020-03
1,Australia,B.1.40,2285,0.0437636761487965,2020-03
5,Australia,B.1.391,2285,0.2188183807439825,2020-03
1,Australia,B.1.39,2285,0.0437636761487965,2020-03
1,Australia,B.1.360,2285,0.0437636761487965,2020-03
55,Australia,B.1.36.36,2285,2.4070021881838075,2020-03
1,Australia,B.1.36.31,2285,0.0437636761487965,2020-03
2,Australia,B.1.36.10,2285,0.087527352297593,2020-03
5,Australia,B.1.356,2285,0.2188183807439825,2020-03
1,Australia,B.1.338,2285,0.0437636761487965,2020-03
1,Australia,B.1.9.5,2285,0.0437636761487965,2020-03
73,Australia,B.1.319,2285,3.194748358862144,2020-03
8,Australia,B.1.400,2285,0.350109409190372,2020-03
1,Australia,B.1.91,2285,0.0437636761487965,2020-03
24,Australia,B.4.5,2285,1.0503282275711159,2020-03
17,Australia,B.28,2285,0.7439824945295405,2020-03
8,Australia,None,2285,0.350109409190372,2020-03
1,Australia,D.2,2285,0.0437636761487965,2020-03
1,Australia,C.36,2285,0.0437636761487965,2020-03
31,Australia,B.61,2285,1.3566739606126914,2020-03
6,Australia,B.6.6,2285,0.26258205689277897,2020-03
9,Australia,B.6.5,2285,0.39387308533916854,2020-03
54,Australia,B.6,2285,2.3632385120350112,2020-03
2,Australia,B.59,2285,0.087527352297593,2020-03
6,Australia,B.58,2285,0.26258205689277897,2020-03
3,Australia,B.55,2285,0.13129102844638948,2020-03
5,Australia,B.52,2285,0.2188183807439825,2020-03
59,Australia,B.40,2285,2.5820568927789935,2020-03
2,Australia,B.4.7,2285,0.087527352297593,2020-03
42,Australia,B.4.6,2285,1.8380743982494527,2020-03
2,Australia,B.1.314,2285,0.087527352297593,2020-03
11,Australia,B.4.4,2285,0.48140043763676155,2020-03
30,Australia,B.4,2285,1.312910284463895,2020-03
12,Australia,B.39,2285,0.5251641137855579,2020-03
2,Australia,B.37,2285,0.087527352297593,2020-03
6,Australia,B.35,2285,0.26258205689277897,2020-03
26,Australia,B.31,2285,1.1378555798687089,2020-03
32,Australia,B.3,2285,1.400437636761488,2020-03
31,Australia,B.29,2285,1.3566739606126914,2020-03
1,Australia,B.26,2285,0.0437636761487965,2020-03
1,Australia,B.1.268,2285,0.0437636761487965,2020-03
4,Australia,B.1.369,2285,0.175054704595186,2020-03
2,Australia,B.1.252,2285,0.087527352297593,2020-03
1,Australia,B.1.1.372,2285,0.0437636761487965,2020-03
